Acteur,noteMoy
Nonaka Takamitsu,2.7399999999999998
Pardal Flávio,2.73875
O'Connor Josh,2.738571428571429
Blonsky Nikki,2.738571428571429
Samberg Andy,2.7381818181818183
Zahn Steve,2.738
Hall Rebecca,2.7376470588235295
Haden Church Thomas,2.7375000000000003
Arora Tarun,2.7375
Hodge Aldis,2.737
Yoo-sun Yun,2.736666666666667
Jacobs Barlow,2.7366666666666664
Notary Terry,2.7357142857142853
Angeles Jomari,2.7357142857142853
Do-hyun Lee,2.735
Joseph Jinu,2.7342857142857144
Davis Geena,2.73375
Smutniak Kasia,2.7331250000000002
Crompton Ben,2.7328571428571427
Sun-kyu Jin,2.7322727272727274
Wallis Quvenzhané,2.731666666666667
Arthur Jon,2.731666666666667
Akhtar Adeel,2.7314285714285718
Anita Marissa,2.73125
Preet Singh Rakul,2.730952380952381
Johnson Dakota,2.729444444444445
Yu-bin Seong,2.729090909090909
Jaoui Agnès,2.72875
Miller T'Nia,2.7283333333333335
Reiner Rob,2.7275
Fisher Isla,2.7274999999999996
Dunst Kirsten,2.727333333333333
Weigert Robin,2.7271428571428573
Bateman Gabriel,2.7266666666666666
Bader Ginsburg Ruth,2.7266666666666666
Ramanujam Dheepa,2.7263636363636365
Bae-soo Jeon,2.7253846153846153
Smith Algee,2.725
Fukushima Jun,2.7245454545454546
Yup Cha,2.7244444444444444
Wiig Kristen,2.7241176470588235
Reynor Jack,2.722857142857143
Schnetzer Ben,2.7225
Şamlıoğlu Ayşenil,2.7225
Topaloğlu Burak,2.7216666666666662
Murata Taishi,2.72
Fisher Carrie,2.7192307692307693
Urban Karl,2.7192307692307693
Schnabel Stella,2.7191666666666667
Eisenberg Jesse,2.7186363636363637
Zhuangzhuang Tian,2.718571428571429
Yuya Atsuko,2.718571428571429
Sheridan Tye,2.718461538461539
McTeer Janet,2.718461538461539
Rutherford Kelly,2.7183333333333333
Mikkelsen Mads,2.7173333333333334
Dong-won Seo,2.716666666666667
Barbosa Daniela,2.7157142857142857
Howell Daniel,2.715
Lopes Thati,2.715
Byung-hee Yoon,2.7146666666666666
Sarwar Mir,2.7133333333333334
Langdon Jonathan,2.7133333333333334
Sree Nandini,2.7133333333333334
Koenig Stephanie,2.7133333333333334
Olyphant Timothy,2.712727272727273
Wagner Jill,2.7126666666666663
De Bouw Koen,2.7125
Vernon Conrad,2.712307692307692
Lawson Ken,2.7114285714285713
Watson Emily,2.7108695652173913
Devgan Ajay,2.7108
Cetrone Richard,2.7100000000000004
Silva Ícaro,2.71
Hady Refal,2.709
Gulati Sumit,2.7085714285714286
Harris Estelle,2.7083333333333335
Moss Makenzie,2.7079999999999997
Bilgin Belçim,2.7079999999999997
McCarthy Doris,2.7075
Young Keone,2.7066666666666666
Dayan Rebecca,2.70625
Karlge Meliz,2.706153846153846
Larson Brie,2.7055555555555553
Tremblay Jacob,2.7053846153846157
Brostrup Michael,2.705
McKinnon Ray,2.704285714285714
Holland Tom,2.703333333333333
Scodelario Kaya,2.703076923076923
Sato Chie,2.7028571428571433
Revolori Tony,2.7023076923076923
Pouderoux Sébastien,2.7016666666666667
Çermik Kadir,2.7014285714285715
McRobbie Peter,2.70125
Doyle Kennedy Maria,2.70125
Kolçak Köstendil Erkan,2.7
Ashton Richard,2.7
Johns Dave,2.6999999999999997
Paulson Sarah,2.698888888888889
Clayton Jamie,2.6983333333333337
Valverde María,2.6983333333333337
Keelan Claire,2.698333333333333
Duris Romain,2.698125
Sato Kensuke,2.697777777777778
Hendrikse Maryke,2.697777777777778
B. Eidsvold Gard,2.6975
Messina Chris,2.697142857142857
Jogia Avan,2.696875
Ramsey Anessa,2.6966666666666668
Tehrani Hedie,2.6957142857142857
Seon-ho Kim,2.6950000000000003
Popplewell Paul,2.6950000000000003
Robbie Margot,2.695
Erdoğan Yılmaz,2.6942857142857144
Yuh-jung Youn,2.6941176470588233
Kumar Pooja,2.69375
Bensaïdi Faouzi,2.6933333333333334
Byeng-gug Hwang,2.6933333333333334
McGill Bruce,2.6933333333333334
Tatsuta Naoki,2.6933333333333334
James-Collier Robert,2.692727272727273
Brodie-Sangster Thomas,2.6926315789473683
Beattie Michael,2.6925
Kapičić Stefan,2.6914285714285713
Akerman Jeremy,2.691
Antara Oka,2.6908333333333334
Kawada Shinji,2.690588235294118
Bell Lake,2.6905263157894734
Crudup Billy,2.69
Kristian Larsen Rolf,2.69
Nakagawa Shoko,2.689166666666667
Faust Lucy,2.689
Batherson Jillian,2.6885714285714286
Chul Na,2.688333333333333
Brühl Daniel,2.6875
Bates Kathy,2.6866666666666665
Wedler Luna,2.6862500000000002
Novas Tamar,2.685714285714286
Alcan Xavier,2.685
Day Larry,2.682857142857143
Deutch Zoey,2.6825
Ali Khan Saif,2.6824999999999997
Kapoor Khan Kareena,2.6822222222222223
Martell Jaeden,2.6818181818181817
Cooper Nesta,2.6816666666666666
Bentall Paul,2.6814285714285715
Hardy Ben,2.68
Blucas Marc,2.68
Rispo Ananta,2.6799999999999997
Woo-bin Kim,2.6799999999999997
Nicholson Julianne,2.6799999999999997
Weaver Jacki,2.67952380952381
 Vikram,2.6769230769230767
Adams Amy,2.676842105263158
Kiran Kadambari,2.6766666666666667
Corey Smith Christopher,2.6766666666666663
Neldén Josefin,2.6766666666666663
Hyo-je Lee,2.6750000000000003
Miyamura Yuko,2.6750000000000003
Bostick Devon,2.6750000000000003
Inoue Go,2.6750000000000003
Roberts Emma,2.6745
Anthany Joseph Jude,2.6744444444444446
Tisdale Ashley,2.6744444444444446
Mara Rooney,2.6743478260869566
Pauls Rita,2.674285714285714
Ocone Lucia,2.674166666666667
Young-suk Lee,2.674166666666667
Prakash Vettukili,2.672857142857143
Griffiths Richard,2.672857142857143
McElligott Dominique,2.672857142857143
Singer Geraldine,2.6722222222222225
Al Imam Huda,2.671666666666667
Ri Choi,2.671666666666667
Yamagata Kaori,2.671666666666667
Vikander Alicia,2.6714285714285717
Holcroft Edward,2.6714285714285713
Cilenti Enzo,2.6700000000000004
Shepherd Scott,2.6700000000000004
Fraga Denise,2.6700000000000004
Brink Madsen Anders,2.67
Yi-sook Seo,2.67
Lago Clara,2.67
Kidman Nicole,2.6683999999999997
D'Cruz Ileana,2.667857142857143
Coffin Pierre,2.6675
Hai-jin Yoo,2.6673684210526316
Yoo-jin Jung,2.6672727272727275
Wong Ali,2.6670000000000003
Federman Rafael,2.6666666666666665
Kosick Rick,2.6666666666666665
Elyashkevich Dimitry,2.6666666666666665
Wallis Annabelle,2.66625
Moss Carrie-Anne,2.665714285714286
Marie Stewart Lynne,2.665
Buckley Andy,2.665
Russo Alesi Fausto,2.6649999999999996
Leon Talley André,2.6636363636363636
Mailman Deborah,2.663333333333333
Aramayo Robert,2.662857142857143
Williams Olivia,2.662142857142857
Slate Jenny,2.6620689655172414
Ohmoto Makiko,2.6616666666666666
Mount Anson,2.661111111111111
Jagannathan Poorna,2.6609090909090907
Dobrev Nina,2.6609090909090907
C. Hall Michael,2.66
Brichta Vladimir,2.66
Palmer Teresa,2.6594117647058826
Pascual Mirella,2.6592307692307693
Davis Viola,2.6589473684210523
Jacobs Danny,2.65875
Silfverhjelm Jennie,2.6585714285714284
Lombardi McCaul,2.658333333333333
Bro Laura,2.658333333333333
Smith Maggie,2.658333333333333
Berlant Kate,2.6571428571428575
Mohammed Nick,2.657
Varma Vijay,2.6566666666666667
K. Prakash V.,2.6563636363636363
Driver Minnie,2.6559999999999997
Hye-jin Jeon,2.6558333333333333
Tanrıöğen Settar,2.6557142857142857
Morgan Rob,2.6554545454545457
Darnell-Martin Zarrin,2.655
Mbatha-Raw Gugu,2.6544444444444446
Horrocks Jane,2.654285714285714
Witherspoon Reese,2.654166666666667
Swamy Arvind,2.65375
Bening Annette,2.6535294117647057
Wiest Dianne,2.6533333333333333
Seo-won Kim,2.6533333333333333
Fonzi Dolores,2.652857142857143
Hong-pa Kim,2.6526315789473682
Cope Jason,2.6525
Whelan Gemma,2.6522222222222225
Cohen Emory,2.651818181818182
Ward-Hammond Andrene,2.651666666666667
Angel Arthur,2.6514285714285712
Dallas Howard Bryce,2.651333333333333
Lerman Logan,2.6510000000000002
Moss-Bachrach Ebon,2.6500000000000004
Hannelius Genevieve,2.65
Attenborough Will,2.65
Charles Josh,2.65
Manuel Poga José,2.65
Fischler Patrick,2.6491666666666664
Daniels Jeff,2.649090909090909
Spencer Octavia,2.648846153846154
Wang Ming,2.64875
Gangopadhyay Richa,2.64875
Riley Talulah,2.6484615384615386
Janjić Medančić Nataša,2.6483333333333334
Hyun-sik Jo,2.6475
Kumar Vineet,2.6475
Waterston Katherine,2.647307692307692
Mestad Henrik,2.6471428571428572
Gråbøl Sofie,2.646666666666667
Albrizzi Tucker,2.646666666666667
Shahir Soubin,2.646666666666667
Cooper Dominic,2.6466666666666665
Pitt Brad,2.6465217391304345
Yamazaki Wakana,2.646153846153846
Knapp Alexis,2.646
Lillis Sophia,2.6457142857142855
Englert Alice,2.6457142857142855
Pulver Lara,2.6457142857142855
 Diplo,2.645
Grande Ariana,2.645
Cheung Cindy,2.645
Sánchez Teresa,2.645
Moss Elisabeth,2.644761904761905
Gopi Badava,2.64375
Agarwal Kajal,2.6434375
Sandler Sadie,2.643333333333333
Chirathivat Pachara,2.642857142857143
Lazar Carrie,2.6425
Jones Emilia,2.6422222222222222
Dhulipala Sobhita,2.6416666666666666
Dal Vera Denise,2.641428571428571
Whitford Bradley,2.6411764705882352
Morris Emily,2.64
Kitsch Taylor,2.64
Emms Robert,2.64
Battista Kimberly,2.64
Powley Bel,2.64
Huston Jack,2.64
Wiklander Iwar,2.64
Thomas Nivetha,2.6391666666666667
Bramantyo Hanung,2.6385714285714283
Seo-hyeon Kim,2.638333333333333
Fassbender Michael,2.638
Canet Guillaume,2.6377777777777776
Korine Rachel,2.6371428571428575
Brandoni Luis,2.63625
Braddy Johanna,2.63625
 Awkwafina,2.6358333333333333
Dillane Richard,2.6357142857142857
Coquereau Patrice,2.6357142857142857
López Arnaiz Patricia,2.6357142857142857
Craven Matt,2.6357142857142857
Nicol Lesley,2.6350000000000002
Brobst Emily,2.632941176470588
Torok David,2.632857142857143
X Malcolm,2.6325
Lombardozzi Domenick,2.6325
Yu-mi Jung,2.6314285714285717
Plaza Aubrey,2.6313636363636363
Efron Zac,2.631111111111111
Weedman Lauren,2.6310000000000002
Ali Mahershala,2.630625
Hawke Ethan,2.630357142857143
Ji-won Kim,2.6300000000000003
Schilling Taylor,2.63
Swales Alyssya,2.63
Claflin Sam,2.63
Rajendran Darshana,2.63
Wimbles Juliana,2.63
Clark Blake,2.63
Yeun Steven,2.63
Fanning Dakota,2.6294117647058823
Zanni Chiara,2.629090909090909
Laurent Mélanie,2.6286666666666667
Helman Josh,2.6283333333333334
Cruise Tom,2.6278571428571427
Lacy Jake,2.6266666666666665
Kemper Ellie,2.6266666666666665
Byrne Rose,2.626190476190476
Johnston Claire,2.6257142857142854
Orth Zak,2.6257142857142854
Nighy Bill,2.62551724137931
Kennedy Ellen,2.625
Jean Kurtz Marcia,2.6233333333333335
Ackles Danneel,2.6233333333333335
Wilson Rebel,2.623333333333333
Maxwell Julia,2.6225
Lesser Anton,2.6223529411764703
Lee Greta,2.6222222222222222
Castillo Fernanda,2.622
Renaud Chris,2.622
Kaushal Vicky,2.6216666666666666
Bolzan Rodrigo,2.6216666666666666
Kyu-ho Lee,2.6214285714285714
Hee-jung Han,2.6214285714285714
Frigerio Andrea,2.62
Balsam Talia,2.62
S. G. Venkatesh K.,2.6199999999999997
Anthony Emjay,2.61875
Francella Guillermo,2.6185714285714288
 Tabu,2.618
Vaz Joe,2.617
Mitchell Laura,2.6166666666666667
Kwanten Ryan,2.6166666666666667
Robertson Britt,2.6164285714285715
dos Santos Rodrigo,2.61625
Bittnerová Jana,2.61625
Offerman Nick,2.615806451612903
Clarkson Patricia,2.6155
Sung-oh Kim,2.6154545454545453
Brannigan Paul,2.6149999999999998
Reynolds Anthony,2.6145454545454547
Liu Lucy,2.614117647058823
Ishikawa Hideo,2.6133333333333333
Resti Aci,2.6128571428571425
Briscoe Brent,2.6128571428571425
Cullen Tom,2.6125000000000003
Pethuraj Nivetha,2.6125
Burke Owen,2.6125
Kocaoğlu Riza,2.6122222222222224
Diaz Melonie,2.611818181818182
Jae-young Kim,2.6114285714285717
Hernandez Callie,2.61125
Ahamed Nisthar,2.61
Deverakonda Vijay,2.61
Sechan Sarah,2.61
Coon Carrie,2.608571428571428
Rey Kris,2.608571428571428
Watkins Jason,2.6083333333333334
Carell Steve,2.608
Walter Harriet,2.6075
Rhea Caroline,2.6075
Burns Sarah,2.607
Hong Chi Lee,2.606666666666667
Karsak Hakan,2.606666666666667
Guilherme Miguel,2.606363636363636
Jaffrey Sakina,2.60625
Coyle Brendan,2.6055555555555556
Fennell Emerald,2.605
Tosaka Hiroomi,2.605
So-ri Moon,2.6047368421052632
Winter Ariel,2.604444444444445
Karan Amara,2.6042857142857145
Denman David,2.6042857142857145
Garrett Brad,2.6036363636363635
Thiruvothu Parvathy,2.6036363636363635
Snipes Wesley,2.603333333333333
Butters Julia,2.603333333333333
Seung-gyun Ahn,2.603
Yu-bi Lee,2.6016666666666666
Ann Baker Becky,2.6016666666666666
Yamaguchi Yuriko,2.6016666666666666
Ramírez Edgar,2.6016666666666666
Harris Johnny,2.6015384615384614
Parker Nate,2.60125
Copley Sharlto,2.601
Chase Jeff,2.6008333333333336
Sidhique Ahmed,2.6
Bostick Jesse,2.6
Bill Leo,2.6
Derryberry Debi,2.6
Pingue Joe,2.6
Jensen Ashley,2.5999999999999996
Stoll Corey,2.599375
Scott Stefanie,2.599285714285714
Patrick Thompson Ronald,2.59875
Dantas Emílio,2.5985714285714283
LaBeouf Shia,2.598333333333333
Viard Karin,2.5982608695652174
Patrick Kelly David,2.5977777777777775
Booth Douglas,2.597692307692308
Cooper Chris,2.5973684210526318
 Pandian,2.597142857142857
Emmanuel Anu,2.597
Sumpter Tika,2.5969230769230767
Carter Brad,2.5969230769230767
Hyland Andre,2.595714285714286
Kebbell Toby,2.595652173913044
Jackman Hugh,2.595
Holbrook Boyd,2.594705882352941
Yen Donnie,2.594705882352941
Hounsou Djimon,2.594375
Dal-su Oh,2.5929166666666665
Sudeikis Jason,2.5924
Riggle Rob,2.591470588235294
Milizia Cristina,2.5914285714285716
Garrel Louis,2.590952380952381
May Jodhi,2.59
Macdonald Danielle,2.59
Ramesh Bijili,2.59
Barry Neal,2.59
Bisley Steve,2.59
Bisio Claudio,2.5892307692307694
Smith Ella,2.5883333333333334
Miller Logan,2.5883333333333334
Stephenson Bob,2.5877777777777777
Rachel Wood Evan,2.5875
Sivertsen Mark,2.5875
Grace Mckenna,2.5872727272727274
Malco Romany,2.5866666666666664
Pike Rosamund,2.586521739130435
Bell Jillian,2.5858333333333334
Lekshmi Aishwarya,2.585714285714286
Lerner Sam,2.585714285714286
Uemura Yuto,2.5855555555555556
Culkin Michael,2.5854545454545454
Showalter Michael,2.585
Benjamin Hickey John,2.584285714285714
Reith Douglas,2.584285714285714
Zeta-Jones Catherine,2.584285714285714
Kaling Mindy,2.5835714285714286
Kruger Diane,2.583181818181818
Giménez Cacho Daniel,2.5830434782608696
Minghella Max,2.5828571428571427
Rockwell Sam,2.582307692307692
Paula Romina,2.5822222222222226
Kendrick Anna,2.582222222222222
Menville Scott,2.582
Ezz Ahmed,2.582
Solo Ksenia,2.5814285714285714
Derbez Eugenio,2.5813333333333333
Parker Milo,2.58
Wolfe Madison,2.58
Connelly Chris,2.58
Johansson Scarlett,2.58
Young-woong Kim,2.58
Bonnet Audrey,2.5799999999999996
Headey Lena,2.5791666666666666
Duhamel Josh,2.5785714285714283
Nelwan Christoffer,2.5783333333333336
Hobbs Robert,2.5775
Welker Frank,2.576829268292683
Barks Samantha,2.5766666666666667
Aquino Kris,2.57625
Woodeson Nicholas,2.5758823529411763
Dae-hwan Oh,2.5758823529411763
Grenon Macha,2.5749999999999997
Fisher Elsie,2.5744444444444445
Maltman Oliver,2.5744444444444445
Kiyama Shigeo,2.57375
Purcell Steve,2.57375
Pearce Guy,2.5737037037037034
Hyun-sung Lim,2.5733333333333333
Suresh Keerthy,2.573125
Baron Cohen Sacha,2.5730769230769233
Kenzari Marwan,2.5725000000000002
Varela Luis,2.5716666666666668
Schmütz Samantha,2.5714285714285716
Kyun-sang Yoon,2.57
Scheumann Steffen,2.57
Chappelle Dave,2.57
Broussard Israel,2.57
Harder Brad,2.57
Grace Cooper Ava,2.569
Emery Gideon,2.568888888888889
Kulhari Kirti,2.5683333333333334
Norris Luke,2.5683333333333334
Doichinov Dimiter,2.5683333333333334
Kyung-gu Sol,2.5681818181818183
Statham Jason,2.5677777777777777
Latif Shazad,2.567142857142857
Kahn Cédric,2.566666666666667
Hoshino Takanori,2.566666666666667
Hyun-wu Jo,2.5666666666666664
Robinson Craig,2.566
Gunnar Røise Jan,2.5658333333333334
Acs Claudine,2.565714285714286
Bateman Tom,2.565
Ellis Nelsan,2.565
Washington Tashiana,2.565
Wilson Barnes David,2.565
Jyu-ni Hyun,2.565
Abel Jake,2.565
Çorumlu Çağlar,2.5644444444444443
Patton Will,2.5633333333333335
Eve Alice,2.562222222222222
Van Damme Jean-Claude,2.5620000000000003
Burnham Mark,2.561666666666667
Norris Dean,2.5615384615384613
Kostić Goran,2.5614285714285714
Chiatti Laura,2.561
Leech Allen,2.560909090909091
Jong-ho Song,2.56
Smed Esben,2.56
Tsvetkova-Ovsyannikova Mariya,2.56
Bin Hyun,2.559090909090909
Comparato Bianca,2.5585714285714287
King Allison,2.558333333333333
Davies Eileen,2.558333333333333
Portal Robert,2.558181818181818
Berry Christopher,2.5575
Ertuğrul Çağlar,2.5575
Beard Matthew,2.5575
Hudson Kate,2.557272727272727
Strong Tara,2.5571830985915494
Sonnenblick Edward,2.5566666666666666
Ferrante Carlo,2.5566666666666666
Peev Velizar,2.555
de France Cécile,2.555
Shannon Molly,2.554642857142857
Rigby Benjamin,2.5542857142857143
Warrier Manju,2.5540000000000003
Al Fishawy Ahmed,2.553846153846154
Rotibi Sammi,2.5533333333333332
Jung-jae Lee,2.5533333333333332
Suvakci Mahmut,2.5533333333333332
Page Elliot,2.5526315789473686
Cardarople Matthew,2.552222222222222
Sage Halston,2.552
Epper Danny,2.5516666666666667
Plimpton Martha,2.5516666666666667
Walters Melanie,2.5516666666666663
Maher Kaitlyn,2.55125
Douglas Terri,2.55125
Yueting Lang,2.5500000000000003
J. Suryah S.,2.5500000000000003
Gee Robbie,2.5500000000000003
Reeves Keanu,2.549259259259259
Parameswaran Anupama,2.5492307692307694
Pauly Nivin,2.5488
Suede Chay,2.5485714285714285
Anderson Blake,2.5485714285714285
Seung-hoon Kim,2.5483333333333333
Weeknd The,2.5471428571428567
Layiq Ilhan,2.5471428571428567
Huisman Michiel,2.545714285714286
Wright Gameela,2.545
Walters Hannah,2.545
Delmore Alycia,2.545
Tipton Lio,2.5446153846153843
Tomlin Lily,2.5446153846153843
Jones Gemma,2.54375
Kravitz Zoë,2.5435
Travers Lily,2.5433333333333334
Pinelli Franco,2.542857142857143
Doman John,2.542857142857143
Krause Louisa,2.5428571428571427
Goldberg Iddo,2.5425
Miller Ezra,2.5425
Lewis Jones Mark,2.542307692307692
Khurana Aparshakti,2.542222222222222
Dueñas Lola,2.5416666666666665
Martari Matteo,2.5416666666666665
Nathanaelson Måns,2.5415384615384613
Hirdwall Ingvar,2.5415384615384613
 Slaine,2.5414285714285714
Zylka Chris,2.540714285714286
Smadu Zach,2.54
Yaron Hadas,2.54
Helmy Ahmed,2.54
Coyle Richard,2.54
Wilkinson Tom,2.539230769230769
Angarano Michael,2.539
Grace Topher,2.53875
Hoff Oftebro Jonas,2.5385714285714287
Henson Elden,2.5383333333333336
Aitken Deema,2.5383333333333336
Songui Kwasi,2.537777777777778
Sawyers Parker,2.537692307692308
Evermore J.D.,2.5375
Poulson Keith,2.537391304347826
Farrell Colin,2.5373684210526317
Osment Emily,2.5371428571428574
Kang-ho Song,2.5364285714285715
Millican Dana,2.533333333333333
El Kedwany Maged,2.533333333333333
Richardson Joely,2.5329411764705885
Nga Marie-Philomène,2.5324999999999998
Baker Troy,2.5315000000000003
Cassidy Raffey,2.531111111111111
Decker Brooklyn,2.531111111111111
Siddiqui Nawazuddin,2.5309090909090908
Suzy Bae,2.53
Tyler Liv,2.53
Debicki Elizabeth,2.5289473684210524
Bousquet Shirley,2.5285714285714285
Hamm Jon,2.528125
Luca De Ruggieri Carlo,2.5275
Ganda Vice,2.5272727272727273
Beşikçioğlu Erdal,2.526666666666667
Yeoh Michelle,2.526666666666667
Seok-tae Ju,2.526666666666667
Sparks Paul,2.5266666666666664
Beaty Madisen,2.5263636363636364
Lee Sheryl,2.526
McBrayer Jack,2.5257894736842106
Ferguson Keith,2.5255
Jones Rashida,2.5254166666666666
Hamy Paul,2.525294117647059
De Vito Francesco,2.5242857142857145
Newton Kathryn,2.5241666666666664
Squires Hayley,2.524
Bateman Jason,2.52375
Middleditch Thomas,2.522222222222222
